,time,t,fricv,shtfl,sp,u10,v10
272,2021-01-12 08:00:00,266.52087,0.05,-3.0,99940.0,1.096611,1.1446333
273,2021-01-12 09:00:00,266.2055,0.05,-5.0,99920.0,1.4937477,1.0088902
274,2021-01-12 10:00:00,265.18225,0.06,-6.0,99900.0,1.585949,0.95017815
275,2021-01-12 11:00:00,265.20978,0.07,-9.0,99950.0,1.6051807,1.5439653
276,2021-01-12 12:00:00,265.10175,0.07,-12.0,99950.0,2.398695,0.05678749
277,2021-01-12 13:00:00,266.02527,0.07,-9.0,99960.0,2.2310581,0.05844879
278,2021-01-12 14:00:00,268.8681,0.05,-4.0,100010.0,1.6427984,0.16691685
279,2021-01-12 15:00:00,271.88867,0.05,-2.0,100020.0,1.2578297,0.7107363
280,2021-01-12 16:00:00,274.20636,0.06,0.0,99990.0,1.3840961,-0.5769768
281,2021-01-12 17:00:00,278.09946,0.27,40.0,99870.0,2.9034853,-1.7373552
282,2021-01-12 18:00:00,279.03146,0.22,73.0,99830.0,2.3979845,-1.0690851
283,2021-01-12 19:00:00,278.14587,0.24,51.0,99810.0,2.5986757,-1.5505362
284,2021-01-12 20:00:00,276.73767,0.2,15.0,99800.0,2.414816,-0.8429823
285,2021-01-12 21:00:00,274.83942,0.05,-2.0,99760.0,1.2158146,-0.8188391
286,2021-01-12 22:00:00,272.36618,0.06,-7.0,99740.0,2.0844355,-0.3517437
287,2021-01-12 23:00:00,272.1491,0.07,-8.0,99744.266,1.7062044,-1.2839584
288,2021-01-13 00:00:00,272.036,0.05,-4.0,99770.0,1.342351,-1.0620308
289,2021-01-13 01:00:00,272.0686,0.05,-4.0,99790.0,1.524683,-0.5913029
290,2021-01-13 02:00:00,272.30634,0.03,-2.0,99820.0,0.9174528,0.70794106
291,2021-01-13 03:00:00,272.34354,0.03,-1.0,99830.0,0.82385445,0.73380756
292,2021-01-13 04:00:00,272.39935,0.02,-1.0,99850.0,-0.046923637,0.737648
293,2021-01-13 05:00:00,272.49036,0.04,-2.0,99790.0,0.8669996,0.8387737
294,2021-01-13 06:00:00,272.33746,0.1,-10.0,99760.0,2.0982113,0.2955141
295,2021-01-13 07:00:00,272.20554,0.05,-3.0,99750.0,1.4898396,-0.356843
296,2021-01-13 08:00:00,272.27936,0.04,-2.0,99740.0,1.3017254,-0.3625803
297,2021-01-13 09:00:00,272.34607,0.04,-1.0,99700.0,1.113658,0.52039623
